"아이디","강의 아이디","강의 카테고리 아이디","강의 카테고리명","강의 명","비용","강의 구분","주차 사용 여부","분반 일련번호","수강신청 상태","강의 시작 일자","등록 일자","수강신청 시작 일자","수료증 로트 명","기관 아이디","기관명","기관 구","X좌표","Y좌표","추천여부","인기여부","신규여부","상태","강의 이미지 파일 경로","수집데이터 아이디","과목 아이디","미리보기 주소","콘텐츠 아이디","회차번호","회차수"
"ASP00001","S100120250210100013","202601167756943","인공지능","AI가 사무실에 Log-in했습니다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.02.20","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250210100013.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250210100013/01.mp4/playlist.m3u8","S100120250210100013","140725","1"
"ASP00001","S993520250204211608","202601161206690","장애인식개선","(장애인식개선 교육) 장애인 보조견의 하루","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.02.04","-","","S9935","서울특별시 복지실 복지기획관 장애인복지과","중구","37.566303","126.977805","","","","ING","/upload/course/ASP00001/2026/03/S993520250204211608.png","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S993520250204211608/01.mp4/playlist.m3u8","202502042106441738670804556","","1"
"ASP00001","S2024111914595220250131165351","202601163306402","사회/정치","2024 시민도시 아카데미(국제컨퍼런스)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.31","-","","S20241119145952","서울특별시 도시공간본부 도시공간전략과","중구","37.56632","126.97783","","","","ING","/upload/course/ASP00001/2026/03/S2024111914595220250131165351.png","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S2024111914595220250131165351/01.mp4/playlist.m3u8","202501311644001738309440998","","1"
"ASP00001","S100120250122160903","202601168120107","기타 법정의무","2025 성동구 주민자치학교","무료","1","N","01","2026.01.13~2026.12.31","수강신청일로부터30일","2025.01.22","-","","J3073","성동구 마을자치지원센터","성동구","","","","","","ING","/upload/course/ASP00001/2026/03/S100120250122160903.png","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250122160903/01.mp4/playlist.m3u8","202501221601501737529310102","140555","1"
"ASP00001","S100120250110172186","202601169878864","국가전문자격","[이론+기출 단기완성]유통관리사2급(상권분석)(김대윤)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터90일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172186.png","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172186/01.mp4/playlist.m3u8","S100120250110172186","139598","1"
"ASP00001","S100120250110171804","202601168851686","인사/조직","공정한 보상","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171804.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171804/01.mp4/playlist.m3u8","S100120250110171804","133783","1"
"ASP00001","S100120250110171988","202601161698888","창업전략","사업자가 직원 뽑을 때 알아야 할 노동법: 사장님의 돈을 지켜드립니다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171988.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171988/01.mp4/playlist.m3u8","S100120250110171988","137514","1"
"ASP00001","S100120250110172231","202601163996989","데이터 사이언스","데이터를 안다는 착각","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172231.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172231/01.mp4/playlist.m3u8","S100120250110172231","135158","1"
"ASP00001","S100120250110171892","202601167756943","인공지능","생성AI Moment","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171892.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171892/01.mp4/playlist.m3u8","S100120250110171892","134190","1"
"ASP00001","S100120250110171887","202601167756943","인공지능","[GPT 업무자동화] 저는 ChatGPT가 있어 먼저 퇴근합니다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171887.png","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171887/01.mp4/playlist.m3u8","S100120250110171887","135703","1"
"ASP00001","S100120250110171986","202601161698888","창업전략","블로그 왕초보 인생2막 기적만들기","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171986.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171986/01.mp4/playlist.m3u8","S100120250110171986","137497","1"
"ASP00001","S100120250110171806","202601169868422","리더십","70년대생이 운다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171806.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171806/01.mp4/playlist.m3u8","S100120250110171806","133804","1"
"ASP00001","S100120250110172234","202601166381796","디지털 업무생산성","세상에 못 푸는 암호는 없다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172234.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172234/01.mp4/playlist.m3u8","S100120250110172234","135186","1"
"ASP00001","S100120250110172218","202601166381796","디지털 업무생산성","[HD]한셀 2022 (한컴오피스 2022) 제대로 배우기 (기초)","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172218.png","","","https://mp4.itgo.co.kr/mp4/S100120250110172218/01.mp4","S100120250110172218","140003","1"
"ASP00001","S100120250110172053","20260116913696","소통/창의력","감정 문해력 수업","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172053.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172053/01.mp4/playlist.m3u8","S100120250110172053","134622","1"
"ASP00001","S100120250110171815","202601161570675","철학/문학","김익한의 쓸모 있는 일상 공부법","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171815.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171815/01.mp4/playlist.m3u8","S100120250110171815","133917","1"
"ASP00001","S100120250110171801","202601169868422","리더십","거인의 어깨","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171801.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171801/01.mp4/playlist.m3u8","S100120250110171801","133747","1"
"ASP00001","S100120250110171829","202601162793394","트렌드","대기업도 따라하는 스타트업 히든 파워","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171829.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171829/01.mp4/playlist.m3u8","S100120250110171829","134083","1"
"ASP00001","S100120250110171805","202601166310839","문제해결능력/사고력","나는 진짜 일을 합니다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171805.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171805/01.mp4/playlist.m3u8","S100120250110171805","133794","1"
"ASP00001","S100120250110172035","20260116931357","신체건강","오늘의 건강 멘토_치아","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172035.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172035/01.mp4/playlist.m3u8","S100120250110172035","134415","1"
"ASP00001","S100120250110171827","202601162793394","트렌드","콘텐츠 트렌드 SPO","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171827.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171827/01.mp4/playlist.m3u8","S100120250110171827","134070","1"
"ASP00001","S100120250110172073","202601163261136","취미탐구","주말에 뭐 하지?_캠핑","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172073.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172073/01.mp4/playlist.m3u8","S100120250110172073","134906","1"
"ASP00001","S100120250110171817","20260116913696","소통/창의력","매너가 사람을 만든다","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171817.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171817/01.mp4/playlist.m3u8","S100120250110171817","133937","1"
"ASP00001","S100120250110171962","202601162998648","민간자격","[주거복지사] 주택정책과 금융","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터90일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171962.png","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171962/01.mp4/playlist.m3u8","S100120250110171962","134245","1"
"ASP00001","S100120250110172233","202601163996989","데이터 사이언스","소셜 데이터를 분석했을 뿐인데","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172233.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172233/01.mp4/playlist.m3u8","S100120250110172233","135176","1"
"ASP00001","S100120250110172064","202601161570675","철학/문학","어른의 그림책 Edition 1_나다움 도전의 시간","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172064.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172064/01.mp4/playlist.m3u8","S100120250110172064","134781","1"
"ASP00001","S100120250110172034","20260116931357","신체건강","오늘의 건강 멘토_귀","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172034.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172034/01.mp4/playlist.m3u8","S100120250110172034","134410","1"
"ASP00001","S100120250110171956","202601164539727","국가기술자격","요양보호사_상황별 요양보호기술","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터90일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110171956.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110171956/01.mp4/playlist.m3u8","S100120250110171956","137208","1"
"ASP00001","S100120250110172055","202601166310839","문제해결능력/사고력","나는 왜 꾸물거릴까?","무료","1","N","01","2026.01.01~2026.12.31","수강신청일로부터30일","2025.01.21","-","","S1001","서울특별시 평생교육국 평생교육과","중구","37.5645124","126.9757372","","","","ING","/upload/course/ASP00001/2025/thumbnails/S100120250110172055.jpg","","","https://cdn.seoul.go.kr:443/mvod/_definst_/mp4:/2025/S100120250110172055/01.mp4/playlist.m3u8","S100120250110172055","134662","1"
