ID,SQ1,SQ2_1,SQ2_2,SQ3,A1,A2,A3_1,A3_2,A3_3,A3_4,A3_5,A4,B1,B2,B3,B3_ETC,B4,B5_1,B5_2,B5_3,B5_4,B6,B7_1,B7_2,B7_3,B8,B8_ETC,C1,C1_ETC,C2,C3,C3_ETC,C4,C4_1,C5_1,C5_2,C5_3,C5_4,C5_ETC,C6_1,C6_2,C7_1,C7_2,C8,C9_1,C9_2,C9_3,C9_4,C10,C10_ETC,D1,D2_1,D2_2,D2_3,D2_ETC,D3,D4,D5_1,D5_2,D5_3,D6,D6_ETC,E1_1,E1_2,E1_3,E1_4,E1_5,E1_6,E1_7,E1_8,E1_ETC,E2_1,E2_2,E2_3,E2_ETC,E3_1,E3_2,E3_3,E3_4,E3_5,E3_6,E3_7,E3_8,E3_9,E3_10,E3_ETC,E4_1,E4_2,E4_3,E4_4,E4_5,E4_6,E4_7,E4_8,E4_9,E4_ETC,E5,E6_1,E6_2,E6_3,E6_ETC,E7_1,E7_2,E7_3,E8,E8_ETC,F1_1,F1_2,F1_3,F1_4,F1_5,F2,F2_ETC,F3_1,F3_2,F3_ETC,F4,F5,F5_ETC,F6,G1_1,G1_2,G1_3,G1_ETC,G2_1,G2_2,G2_ETC,G3_1,G3_2,G3_3,G3_4,G3_5,G3_6,G3_7,G3_8,G3_9,G4_1,G4_2,G4_3,G4_4,G4_5,G4_6,G4_7,G4_8,G4_9,G4_10,G4_11,G4_12,G4_13,G4_14,G4_15,G5_1,G5_2,G5_3,G5_4,G5_5,G5_6,G5_7,G5_8,G5_9,G5_ETC,G6_1,G6_2,G6_3,G6_4,G6_5,G6_6,G6_ETC,G7_1,G7_2,G7_3,G7_4,G7_5,G8,G8_ETC,G9_1,G9_2,G9_ETC,G10,G11_1,G11_2,G11_3,G11_ETC,G12_1,G12_2,G12_3,G13,G14,H1,H2,H3,H3_ETC,H4,H5_1,H5_2,H6,I1_1,I1_2,I1_3,I1_4,I1_5,I2_1,I2_2,I3_1,I3_2
72715049,2,41,2,23,3,1,,,3,,,1,7,1,1,,4,,,3,,4,3,2,2,1,,1,,5,1,,1,2000,10,40,50,0,,41,8,5,3,3,3,3,3,3,1,,8,2,1,4,,2,,3,3,3,2,,1,2,,,,,,,,2,3,1,,1,,,,,,,,,,,1,2,,,,,,,,,2,1,2,3,,3,2,3,2,,3,2,3,3,2,1,,1,2,,3,1,,3,1,2,3,,1,2,,2,3,2,3,2,3,2,3,2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,2,,3,2,,3,1,2,3,,4,3,4,3,3,2,,1,,3,3,2,3,2,2,3,1,2,3,2,5,3
72737857,1,51,3,5,1,3,,,,,5,,1,3,,,3,1,2,,,5,3,2,2,1,,3,,1,3,,1,1996,60,30,10,0,,20,5,4,2,2,2,3,4,4,3,,1,2,1,4,,1,30,4,4,3,2,,,,,,,,,8,,,,,,,,,4,,,,,,,,,2,3,,,6,,,,,2,2,1,4,,3,4,3,2,,3,2,3,3,2,3,,4,2,,3,1,,4,2,1,6,,3,1,,1,1,1,2,1,1,2,1,2,1,,,4,,6,,,9,,,,,,,,,,,5,,,,,,,,,,,6,,,,,,,1,,1,3,,3,1,4,8,,4,3,4,2,2,1,1,3,,2,2,1,4,2,2,2,3,2,3,2,2,2
72778869,1,61,4,10,4,1,,2,,,,1,5,1,1,,4,,2,,,5,4,4,2,3,,1,,4,1,,1,1987,50,50,0,0,,33,5,2,1,4,2,3,4,3,3,,5,7,1,2,,1,80,3,4,4,1,,1,,,,,,,,,2,1,9,,,2,,,,,,,,,,,2,,,,,,,,,4,1,2,3,,4,3,4,2,,4,4,4,4,4,2,,4,1,,4,1,,4,1,2,5,,3,1,,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,6,,,,,,,3,,5,3,,4,,,,,3,2,3,4,4,1,3,1,,2,3,4,4,3,2,4,3,3,3,4,7,7
72864145,2,53,3,9,1,3,,,,,5,,1,1,2,,1,,2,,,4,4,3,2,2,,3,,3,2,,1,2000,40,0,60,0,,63,2,4,3,3,2,4,5,3,3,,1,2,1,6,,2,,1,4,3,2,,1,2,,,,,,,,2,1,9,,,,,,,,,,,10,,,,,,,,,,,,1,1,2,5,,3,3,4,2,,2,3,4,3,2,1,,4,5,,4,1,,4,3,1,2,,3,4,,2,2,1,2,1,1,2,1,1,1,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,6,,,,,,,2,,1,2,,3,1,5,9,,3,2,2,3,4,1,2,1,,2,3,3,3,3,2,3,4,3,4,3,4,5
72868657,1,57,3,21,3,1,,,3,,,1,5,1,1,,4,,,,4,4,4,4,4,1,,1,,5,1,,1,2001,50,50,0,0,,6,5,4,3,4,4,4,4,4,2,,5,2,7,1,,2,,4,4,4,1,,,,,,,,,8,,,,,,,,3,,,,,,,,,1,,,,,,,,,,3,1,6,2,,4,4,4,1,,3,4,3,3,3,1,,2,1,,4,1,,4,2,9,7,,3,1,,1,2,2,2,2,1,2,2,1,,2,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,3,1,,3,5,1,9,,3,4,3,3,4,1,2,1,,2,3,3,4,2,2,3,3,3,3,3,5,5
72869863,2,40,2,22,3,3,,,,,5,,7,1,1,,1,,,,4,4,2,4,3,1,,1,,4,1,,2,,,,,,,42,8,4,1,3,3,4,4,4,3,,3,11,4,10,,2,,1,3,3,2,,1,2,,,,,,,,1,9,2,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,3,,3,2,2,2,,2,1,3,2,3,1,,2,5,,5,1,,4,2,6,8,,2,5,,2,2,4,3,1,1,1,1,3,1,,,,5,6,7,,,,,,,,,,2,,,,,,,,,,,,,,6,,,,,,,1,,5,4,,4,,,,,4,2,4,2,4,1,6,1,,2,2,2,3,2,1,2,1,1,2,2,1,1
72909360,2,45,2,15,3,1,,,,4,,1,5,1,1,,4,,,,4,3,4,3,4,2,,1,,4,1,,1,2009,50,50,0,0,,45,8,4,3,4,4,3,4,3,1,,7,1,3,2,,2,,4,4,4,1,,1,2,,,,,,,,5,8,9,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,3,,4,3,4,1,,4,3,4,4,3,1,,2,4,,4,2,,4,1,2,6,,2,5,,3,3,2,3,2,3,3,3,2,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,2,3,,4,,,,,2,2,2,3,4,2,,1,,4,3,4,4,4,4,2,3,3,4,4,8,7
72914286,1,52,3,24,5,1,1,,3,,,1,7,1,1,,5,,2,,,2,3,4,3,1,,1,,4,2,,1,1995,0,30,70,0,,27,6,4,4,5,3,3,4,3,3,,4,7,1,2,,1,80,3,3,3,1,,1,2,,,,,,,,2,5,8,,,2,,,,,,,,,,,2,,,,,,,,,5,2,3,1,,4,3,3,2,,3,4,4,3,3,7,,7,,,3,1,,3,2,6,1,,3,2,,1,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,,15,,2,,,,,,,,,,,,,,6,,,,,,,1,,4,5,,4,,,,,1,4,2,4,3,1,3,1,,3,4,4,3,2,2,2,2,2,3,4,9,8
72945878,2,50,3,13,4,1,1,,,,,1,5,1,1,,3,,,,4,4,4,4,4,1,,2,,4,2,,1,1992,0,0,100,0,,28,2,5,4,2,4,4,4,4,3,,7,7,1,10,,1,80,3,5,4,2,,,2,,,,,,,,1,2,8,,,,,,,,,,,10,,,,,,,,,,,,3,1,3,5,,5,4,3,2,,3,3,4,3,3,1,,4,2,,4,1,,4,2,1,9,,3,1,,2,2,2,3,2,1,2,1,1,1,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,3,1,,3,5,10,9,,3,4,4,2,5,1,3,8,,3,2,3,4,3,3,2,3,3,2,3,4,4
72976990,1,49,2,14,1,3,,,,,5,,5,3,,,2,,,,4,4,4,3,4,1,,2,,6,6,,1,2000,60,0,40,0,,49,0,3,4,4,4,5,4,5,3,,1,2,1,9,,2,,4,4,5,2,,1,,3,,,,,,,9,8,6,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,6,,3,4,4,2,,4,5,5,1,2,5,,4,5,,3,1,,3,1,10,9,,3,7,,1,1,2,1,2,2,1,1,1,,,,,,,,,,,11,,,,,,,,,,,,,9,,,,,,,6,,,,,,,1,,5,1,,4,,,,,4,4,3,3,4,1,2,1,,3,1,2,3,1,2,2,4,3,4,4,7,5
72986951,2,56,3,15,4,1,1,,,,,1,5,1,4,,4,1,2,,,4,4,2,3,1,,1,,5,1,,1,1992,40,50,10,0,,28,5,2,4,4,4,4,4,2,2,,8,2,1,7,,1,25,2,4,4,2,,1,2,,,,,,,,2,3,9,,,2,,,,,,,,,,1,2,,,,,,,,,4,2,1,3,,4,2,3,2,,4,3,4,4,4,1,,2,4,,4,3,,4,1,5,3,,4,1,,2,3,3,2,2,1,2,1,1,,2,,4,,6,,,,,,,,,,1,,,4,,,,,,,1,,,,,,,3,,,,,1,,4,3,,3,2,1,5,,2,4,4,3,4,1,5,3,,1,3,4,4,2,1,4,2,3,4,4,6,5
72988071,2,53,3,22,4,1,1,,,,,1,1,3,,,4,,2,,,5,4,4,4,3,,1,,6,2,,1,1998,0,0,0,100,결혼으로 경제적 독립,21,7,2,1,3,4,4,4,4,2,,5,11,1,7,,1,70,4,4,4,1,,1,,,,,,,,,1,8,6,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,3,,4,4,4,1,,4,4,4,4,3,1,,2,1,,4,1,,4,1,5,9,,1,4,,2,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,2,,4,,,,,2,3,4,3,5,1,2,3,,1,3,3,4,2,3,3,2,2,4,3,5,5
72997662,1,41,2,24,3,1,,,3,,,1,5,1,1,,3,,2,,,3,3,4,3,1,,1,,4,1,,1,2018,50,50,0,0,,15,3,3,4,3,3,3,4,4,2,,4,3,2,1,,1,20,3,4,3,1,,,2,,,,,,,,1,2,4,,,2,,,5,,,,,,,,,,4,,,,,,,3,2,1,3,,3,4,3,2,,3,4,3,3,3,3,,2,1,,3,2,,3,2,5,4,,3,2,,2,3,2,2,2,2,3,2,2,,,3,4,,,,,,,,,,,,,2,,,,,,,,,,2,,,,,,,3,,,,2,,3,2,,3,2,3,6,,3,4,4,3,4,1,3,1,,3,3,3,3,3,4,4,3,3,3,4,6,5
73015724,1,42,2,11,4,1,,,3,,,1,5,1,1,,4,,,,4,4,4,3,4,3,,1,,4,1,,1,2009,40,60,0,0,,41,11,3,1,2,2,4,4,4,2,,6,7,1,2,,2,,2,4,5,1,,1,2,3,,,,,,,1,2,9,,1,2,,,,6,,8,,,,1,,3,,,6,,8,,,3,5,2,1,,4,4,4,1,,4,3,5,4,4,1,,2,4,,5,1,,5,2,1,3,,2,1,,2,1,1,2,2,1,1,1,1,,,,,,6,,,,,,,,,,1,2,3,4,,,,,,,,,,,,6,,,,,,,1,,4,5,,3,2,9,6,,2,2,3,3,4,1,10,1,,3,3,4,3,2,3,3,2,3,4,4,8,7
73034727,2,53,3,25,4,1,1,,,,,1,1,1,5,,4,1,2,3,,5,5,5,4,3,,2,,5,2,,1,1990,10,90,0,0,,53,6,4,2,2,5,5,5,4,3,,5,2,1,5,,1,30,4,4,5,2,,1,2,,,,,,,,2,1,5,,1,2,3,,,6,,,,,,1,2,3,,,,,8,,,1,3,1,5,,4,4,3,2,,3,3,4,4,3,4,,5,1,,4,3,,4,1,2,3,,3,5,,1,2,2,2,2,1,1,1,1,,2,,,5,6,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,1,,3,4,,4,,,,,4,4,4,3,4,1,2,1,,2,2,3,4,2,3,3,1,3,4,4,5,5
73045153,1,50,3,15,4,1,,,3,,,1,5,1,1,,3,,2,,,3,2,2,2,1,,1,,3,1,,1,2003,50,30,20,0,,50,4,4,4,3,2,2,2,2,2,,4,7,1,2,,1,8,2,2,3,1,,1,2,,,,,,,,2,3,8,,,2,3,,,,,,,,,,2,3,,,,,,,,3,1,2,3,,3,3,3,2,,3,2,4,3,3,4,,4,5,,3,3,,3,1,2,6,,1,3,,2,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,1,3,,4,,,,,1,2,2,4,3,2,,8,,2,3,3,3,2,2,2,2,2,4,3,7,7
73047642,2,44,2,11,2,3,,,,,5,,5,1,1,,2,,,,4,4,5,4,4,2,,3,,6,2,,2,,,,,,,44,7,4,4,3,4,4,4,5,2,,3,9,1,2,,2,,4,4,5,1,,1,2,,,,,,,,8,7,6,,,,,,,,,,,10,,,,,,,,,,,,4,1,3,6,,4,3,3,1,,3,4,4,2,3,7,,2,5,,5,3,,5,2,1,11,,9,,,4,2,1,3,2,2,3,1,1,,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,5,,3,11,1,9,해외여행 못가서,2,3,4,3,4,1,1,1,,2,3,3,4,2,2,2,2,2,4,2,6,6
73060569,2,48,2,22,1,3,,,,,5,,5,1,1,,3,,,,4,3,4,4,4,2,,1,,2,1,,1,1997,100,0,0,0,,21,6,4,4,2,4,4,4,4,1,,3,1,3,11,,2,,4,4,4,2,,1,,,,,,,,,9,8,7,,,,,,,6,,,,,,,,3,,,,,,,,4,1,2,3,,4,4,4,2,,3,4,3,3,3,7,,5,4,,4,1,,4,7,10,11,,2,3,,2,2,2,1,1,2,2,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,2,4,,4,,,,,2,2,2,4,4,1,1,1,,3,3,2,4,2,2,2,2,2,3,3,6,6
73075653,1,41,2,20,1,3,,,,,5,,5,1,1,,4,,2,3,,4,4,3,4,3,,1,,4,1,,1,2010,30,50,20,0,,40,0,5,4,4,4,4,4,3,3,,3,2,1,9,,1,30,4,5,3,2,,1,,3,,,,,,,2,5,8,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,3,,4,5,4,2,,4,3,4,4,3,1,,2,1,,4,1,,4,1,2,9,,1,2,,2,2,2,4,3,2,2,2,1,1,,,4,,6,,,,,,,,,,1,,3,,,,,,,,,,3,,,,,,,3,,,2,,1,4,,2,1,2,5,,3,4,4,3,4,1,5,1,,3,4,4,4,3,3,4,3,3,4,4,5,6
73094969,2,40,2,19,4,3,,,,,5,,3,3,,,4,,2,,,4,4,3,4,1,,2,,4,2,,2,,,,,,,30,0,4,2,2,2,3,4,2,3,,3,11,2,1,,1,60,3,5,4,1,,1,2,3,,,,,,,2,8,1,,,,,,,,,,,10,,,,,,,,,,,,3,3,2,1,,3,3,3,2,,3,4,4,3,3,1,,2,5,,3,1,,3,1,5,3,,5,4,,2,1,1,1,1,2,1,1,1,,,,,,,,,,,,,,,15,1,,,,,,,,,,,,,,,6,,,,,,,3,,1,3,,3,5,3,7,,3,4,4,2,4,1,1,1,,1,2,2,2,1,2,3,3,3,4,3,5,4
73120499,1,47,2,16,2,3,,,,,5,,1,3,,,3,,,,4,5,5,4,4,3,,2,,3,1,,2,,,,,,,37,9,4,4,3,4,4,4,4,2,,1,2,1,3,,1,50,4,4,4,1,,,,,,5,,,,,2,8,6,,,2,,,,,,,,,,,,3,4,,,,,,,3,1,2,3,,4,3,3,1,,3,2,4,3,3,1,,1,2,,4,1,,4,1,2,5,,1,2,,3,2,3,3,3,3,1,2,3,1,,,4,5,6,7,,,,,,,,,,2,,4,,,,,,,,,,,,6,,,,,,,2,,1,3,,4,,,,,4,5,4,2,3,1,5,1,,2,3,4,4,2,3,3,3,3,2,2,1,1
73138497,1,43,2,20,1,3,,,,,5,,5,1,1,,3,,,,4,3,2,3,2,1,,1,,3,1,,1,2003,40,30,30,0,,20,6,4,2,2,2,2,3,2,2,,3,1,2,11,,1,30,2,3,3,2,,1,2,3,,,,,,,2,9,5,,,,3,,,6,,,,,,,2,,,,,,,,,2,2,7,3,,2,2,3,2,,4,2,3,3,3,1,,5,2,,4,1,,4,8,1,11,,1,3,,1,1,1,1,1,1,1,1,1,,2,,,5,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,4,,3,1,4,9,,3,4,2,3,3,2,,8,,2,3,2,3,2,3,3,4,3,3,4,4,3
73147736,1,51,3,13,4,1,,,3,,,1,1,1,1,,3,,,,4,5,3,3,4,3,,2,,4,1,,1,2002,100,0,0,0,,51,0,4,2,3,4,5,5,5,3,,6,9,3,6,,2,,5,4,4,1,,1,,,,,,,,,1,2,8,,,2,,,,,,,,,,,2,,,,,,,,,4,1,2,3,,4,3,4,2,,3,3,4,3,3,1,,4,5,,4,1,,4,1,7,2,,1,2,,3,2,3,3,2,1,2,2,1,,,,4,5,,,,,,,12,,,,,2,3,4,,,,,,,,,,,,6,,,,,,,1,,4,5,,4,,,,,3,4,4,3,4,1,5,1,,2,4,4,4,3,4,3,3,3,4,4,7,8
73176402,1,54,3,19,3,1,1,,,,,1,7,1,1,,2,,,,4,5,5,4,4,1,,1,,4,1,,1,1994,50,0,50,0,,54,0,4,4,4,4,4,5,4,3,,6,7,2,1,,2,,2,2,2,2,,,2,,,,,,,,8,2,5,,,,3,,,,,,,,,,2,,,,,,,,,2,3,6,1,,5,5,4,2,,4,3,3,3,3,5,,4,2,,4,3,,5,2,1,11,,3,1,,3,3,3,3,3,2,2,2,1,1,2,3,,5,6,,,9,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,1,2,,3,6,9,10,,3,3,3,3,4,1,2,1,,2,3,3,4,2,2,1,2,3,4,3,7,7
73181158,1,57,3,24,4,1,1,,,,,1,3,1,6,,4,,2,,,4,3,3,2,1,,1,,5,1,,1,1992,60,40,0,0,,52,2,4,2,3,3,3,3,3,2,,5,7,8,1,,1,15,2,4,4,3,일하는 청년과 일하지 않는 청년으로 구분해 지원을 해야 한다,1,2,,,,,,,,1,2,8,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,3,,4,2,3,2,,3,2,4,3,3,1,,2,4,,4,3,,4,1,5,9,,3,1,,2,2,1,2,2,2,1,1,2,1,,,,,,7,,,,,,,,,,,,,,,,,9,,1,,,,,,,2,,,,,3,,1,5,,4,,,,,4,3,3,3,4,2,,8,,2,3,2,4,2,1,3,4,3,3,2,4,5
73195434,1,63,4,24,3,1,,2,,,,1,5,1,2,,5,,,,4,3,5,4,4,2,,1,,2,2,,1,1985,100,0,0,0,,17,8,1,1,1,2,1,1,4,3,,3,7,1,3,,2,,3,2,3,2,,1,2,,,,,,,,2,9,8,,1,,,,,,,,,,,1,,,,,,,,,,5,3,2,1,,3,4,3,2,,3,2,4,2,3,1,,4,5,,5,3,,4,2,5,6,,5,1,,1,2,1,2,1,1,1,1,1,,,3,,,6,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,2,,4,,,,,5,2,2,4,2,2,,2,,3,1,1,4,2,1,1,1,3,5,4,5,3
73207207,1,58,3,19,3,1,1,,,,,1,1,1,4,,3,,,3,,3,3,4,4,2,,2,,1,3,,1,2001,100,0,0,0,,11,2,3,2,2,3,3,3,4,3,,2,11,3,5,,2,,4,4,4,2,,1,2,,,,,,,,1,8,2,,,,,,,,,,,10,,,,,,,,,,,,3,3,1,2,,4,4,4,2,,3,2,3,4,3,5,,2,1,,3,1,,3,2,5,9,,3,1,,2,2,2,2,3,3,2,2,2,,2,,,5,6,,,,,,,,,,1,,,,,,,,,,,,,,,6,,,,,,,3,,7,,,3,5,1,9,,3,3,3,3,4,1,2,3,,3,3,3,3,2,2,2,2,2,3,3,5,5
73257119,1,50,3,6,1,3,,,,,5,,7,3,,,4,,,,4,4,3,3,4,1,,2,,2,2,,1,2016,70,0,30,0,,50,6,2,2,2,4,4,4,3,3,,1,1,4,5,,2,,2,4,4,2,,1,2,,,,,,,,8,9,2,,,,,,,,,,,10,,,,,,,,,,,,2,1,2,3,,4,3,3,2,,3,4,3,3,3,1,,5,1,,4,3,,4,1,5,11,,1,4,,1,2,2,2,1,2,1,1,1,1,2,,,5,,7,,,,,,,,,1,2,,,,,,,,,,,,,,6,,,,,,,2,,1,3,,3,4,3,9,,3,3,2,3,4,1,10,1,,3,4,4,4,3,2,2,4,3,4,4,5,5
73260173,2,50,3,11,3,1,1,,,,,1,5,1,1,,3,,,,4,4,3,3,2,1,,1,,3,1,,1,1995,0,0,100,0,,50,0,3,4,3,3,3,4,3,1,,5,11,6,2,,2,,3,2,4,2,,1,,,,,,,,,1,8,9,,,,,,,,,,,10,,,,,,,,,,,,2,3,6,2,,4,3,3,2,,3,3,4,3,3,7,,2,4,,4,1,,4,1,6,5,,5,3,,2,2,1,2,3,2,1,2,1,1,,,,,6,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,3,,1,3,,3,1,5,6,,3,3,3,3,4,1,2,3,,2,3,3,4,2,3,3,2,2,4,3,5,5
73262910,2,47,2,25,4,1,1,,,,,1,5,3,,,3,,,,4,4,3,3,3,1,,1,,4,1,,1,2000,40,60,0,0,,20,0,4,3,3,4,4,4,3,2,,4,2,3,1,,2,,4,4,4,2,,1,2,,,,,,,,1,2,8,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,3,,4,4,4,2,,3,3,4,2,2,1,,4,5,,3,2,,3,1,5,7,,3,5,,2,2,2,2,2,2,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,3,1,,4,,,,,4,4,4,2,3,2,,1,,3,3,3,3,3,3,3,3,3,3,3,1,1
73298461,1,52,3,20,5,1,1,2,,,,1,7,1,1,,4,,,,4,3,4,4,2,1,,2,,5,1,,2,,,,,,,46,7,5,2,1,3,4,4,4,3,,6,1,4,5,,2,,2,4,4,2,,1,2,,,,,,,,1,2,5,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,5,,3,4,4,2,,3,3,3,2,3,7,,4,5,,3,1,,4,2,1,9,,9,,,2,2,1,2,2,1,1,1,1,1,,,,,6,,,,,,,,,,1,,3,,,,,,,,,,,,,6,,,,,,,2,,4,5,,4,,,,,1,4,4,3,4,2,,1,,1,1,1,4,2,3,3,3,3,4,4,7,7
73314481,1,57,3,22,5,1,,2,,,,1,5,1,6,,2,,2,,,5,2,2,2,1,,1,,5,1,,1,1980,50,50,0,0,,57,0,5,2,3,2,2,2,2,3,,7,2,7,1,,1,70,1,2,2,1,,1,,3,,,,,,,2,1,5,,1,,3,,,,,,,,,,2,,,,,,,,,3,1,2,3,,2,2,1,2,,5,5,4,4,4,1,,2,4,,2,,,4,1,5,3,,1,2,,2,2,2,2,2,2,2,2,1,1,2,,,,6,,,,,,,,,,1,2,3,,,,,,,,,,,,,6,,,,,,,1,,1,5,,3,2,1,5,,2,3,2,3,2,1,5,1,,2,3,3,3,2,2,3,2,3,3,4,5,6
73336642,1,46,2,16,3,3,,,,,5,,5,1,1,,3,,,,4,3,5,4,4,1,,1,,5,1,,2,,,,,,,48,3,2,2,4,4,5,4,4,3,,5,2,1,5,,2,,4,5,4,2,,,,,,5,,,,,8,6,5,,,,,,,,,,,10,,,,,,,,,,,,3,1,2,7,,4,4,5,2,,3,2,3,3,3,3,,2,4,,5,1,,4,1,2,9,,1,2,,2,2,3,3,3,3,2,1,2,,,,,,,,,,,11,,,,,,,3,4,,,,,,,,,,,,6,,,,,,,1,,3,4,,2,1,3,5,,3,3,3,3,3,2,,1,,2,2,2,3,1,2,2,1,2,4,3,6,6
73343968,1,49,2,1,3,3,,,,,5,,1,1,4,,2,1,2,3,,4,2,2,2,1,,3,,4,1,,2,,,,,,,49,0,3,4,3,3,3,3,3,3,,2,2,9,8,,1,10,2,2,2,1,,1,2,,,,,,,,7,8,9,,,,,,,6,7,8,,,,,,3,,,6,,,,,2,1,2,6,,3,3,3,2,,3,4,4,3,3,4,,4,5,,4,1,,4,1,2,3,,2,3,,2,2,2,2,2,2,2,2,2,,,,4,5,,,,,,,,,,,,,,4,,,,,,,,,,,,6,,,,,,,1,,1,4,,3,1,3,9,,3,3,3,3,3,1,2,3,,2,3,3,4,3,3,3,3,3,3,3,5,5
73345855,2,55,3,1,2,1,,,,,5,,5,3,,,2,,,,4,3,3,3,2,3,,2,,7,2,,1,1994,10,80,10,0,,54,8,4,2,2,1,1,4,2,3,,8,11,2,1,,2,,2,3,4,2,,1,2,3,,,,,,,2,8,9,,,2,3,,,,,,,,,,2,,,,,,,,,2,3,2,5,,1,1,1,2,,3,3,4,2,3,5,,4,5,,4,1,,4,11,7,5,,3,1,,1,2,2,2,1,1,2,1,1,,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,3,,1,2,,3,1,9,8,,3,2,2,3,2,2,,4,,2,1,2,4,3,3,3,4,3,4,4,6,5
73351353,1,49,2,15,3,3,,,,,5,,1,3,,,3,,,,4,4,4,4,4,1,,1,,5,1,,2,,,,,,,35,6,3,3,3,4,4,4,4,3,,5,1,2,4,,1,90,4,4,4,2,,1,,,,,,,,,5,6,8,,,,,,,,,,,10,,,,,,,,,,,,3,2,3,1,,4,4,4,2,,4,3,4,4,3,4,,5,4,,3,3,,4,1,9,7,,1,3,,2,2,2,2,2,2,2,1,2,1,,,4,,,,,,,,,,,,,,,,,,,,9,,,,,,,6,,,,,,,2,,2,5,,3,2,9,3,,4,3,4,2,3,2,,8,,2,2,2,4,3,3,3,3,3,3,3,4,4
73354359,1,53,3,9,4,1,,,3,,,1,5,1,6,,1,,2,3,,4,4,4,4,3,,1,,4,1,,1,1986,0,0,100,0,,34,7,5,4,2,4,4,4,4,1,,4,6,1,4,,1,90,4,4,4,2,,1,,,,,,,,,3,5,8,,,,,,,,,,,10,,,,,,,,,,,,3,2,1,3,,4,4,4,2,,3,3,3,3,3,7,,1,4,,4,3,,4,2,1,6,,9,,,1,2,1,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,1,,4,5,,4,,,,,4,5,4,3,4,2,,8,,3,2,2,4,2,3,2,2,3,3,3,4,3
73361028,2,55,3,11,2,1,1,,,,,1,1,1,2,,3,,2,3,,4,4,4,4,1,,1,,5,1,,1,1992,30,70,0,0,,27,10,3,3,3,4,4,4,5,3,,8,1,3,7,,1,40,4,4,4,2,,1,2,,,,,,,,1,8,2,,,,,,,,,,,10,,,,,,,,,,,,4,1,2,3,,4,3,4,2,,3,3,3,2,3,1,,4,5,,4,1,,4,1,11,2,,6,1,,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,3,,1,5,,3,5,9,10,,2,3,3,3,4,1,3,5,,2,3,3,4,2,2,2,2,2,4,4,6,6
73367964,1,55,3,20,4,1,1,,,,,1,5,1,1,,4,,,,4,2,4,4,3,3,,2,,4,1,,1,1994,85,15,0,0,,17,8,4,1,2,4,4,5,3,2,,7,2,1,4,,2,,4,4,4,1,,1,2,,,,,,,,2,1,9,,1,,,,,,,,,,,1,,,,,,,,,,2,1,2,3,,5,5,5,2,,4,3,4,3,3,6,,4,5,,4,3,,5,1,2,9,,1,3,,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,,,,15,,,,,,,,,9,,,,,,,6,,,,,,,2,,1,5,,4,,,,,4,4,3,3,4,2,,8,,2,2,2,4,1,4,2,2,3,5,3,6,4
